sample_id,source
DSNY_001-M-29-4.5-20180822-GEN-DNA1,neon
DSNY_044-M-0.5-24.5-20180820-GEN-DNA1,neon
DSNY_004-M-11-1.5-20180820-GEN-DNA1,neon
DSNY_005-M-38.5-23-20180820-GEN-DNA1,neon
DSNY_006-M-28-35.5-20180823-GEN-DNA1,neon
DSNY_044-M-34.5-9.5-20180820-GEN-DNA1,neon
DSNY_041-M-18.5-0-20180820-GEN-DNA1,neon
DSNY_003-M-26-36.5-20180822-GEN-DNA1,neon
DSNY_009-M-38-9.5-20180823-GEN-DNA1,neon
DSNY_006-M-14-38.5-20180823-GEN-DNA1,neon
DSNY_043-M-35.5-15-20180823-GEN-DNA1,neon
DSNY_004-M-38-6-20180820-GEN-DNA1,neon
GRSM_016-O-1.5-9.5-20160425-GEN-DNA1,neon
GRSM_002-O-9-38-20160425-GEN-DNA1,neon
DSNY_044-M-8-11.5-20180820-GEN-DNA1,neon
DSNY_042-M-31.5-3.5-20180820-GEN-DNA1,neon
DSNY_043-M-3.5-33.5-20180823-GEN-DNA1,neon
GRSM_003-O-10.5-30.5-20160426-GEN-DNA1,neon
GRSM_060-O-16-7-20160426-GEN-DNA1,neon
GRSM_006-O-9.5-3-20160425-GEN-DNA1,neon
GRSM_007-O-0-0-20160426-GEN-DNA1,neon
GRSM_002-O-38.5-22-20160425-GEN-DNA1,neon
GRSM_001-O-29.5-34.5-20160425-GEN-DNA1,neon
GRSM_060-O-14-35-20160426-GEN-DNA1,neon
GRSM_001-O-16-32-20160425-GEN-DNA1,neon
GRSM_058-O-6.5-11-20160426-GEN-DNA1,neon
GRSM_058-O-28-0.5-20160426-GEN-DNA1,neon
GRSM_058-O-3.5-28-20160426-GEN-DNA1,neon
GRSM_002-O-8-17-20160425-GEN-DNA1,neon
GRSM_003-O-28.5-38-20160426-GEN-DNA1,neon
GRSM_016-O-34-34.5-20160425-GEN-DNA1,neon
GRSM_003-O-16.5-1-20160426-GEN-DNA1,neon
GRSM_059-O-14-35.5-20160426-GEN-DNA1,neon
GRSM_055-O-24.5-6.5-20160425-GEN-DNA1,neon
GRSM_059-O-30-1.5-20160426-GEN-DNA1,neon
GRSM_006-O-8-36-20160425-GEN-DNA1,neon
GRSM_001-O-25.5-2.5-20160425-GEN-DNA1,neon
GRSM_006-O-33.5-31-20160425-GEN-DNA1,neon
GRSM_016-O-15.5-31.5-20160425-GEN-DNA1,neon
GRSM_007-O-22.5-7-20160426-GEN-DNA1,neon
GRSM_003-O-4-22-20160720-GEN-DNA1,neon
GRSM_055-O-36.5-29-20160425-GEN-DNA1,neon
GRSM_059-O-3-18-20160426-GEN-DNA1,neon
GRSM_007-O-24-38.5-20160426-GEN-DNA1,neon
GRSM_060-O-4-3.5-20160719-GEN-DNA1,neon
GRSM_002-O-1-5-20160718-GEN-DNA1,neon
GRSM_055-O-3-34-20160425-GEN-DNA1,neon
GRSM_006-O-33.5-20-20160719-GEN-DNA1,neon
GRSM_001-O-37-16.5-20160719-GEN-DNA1,neon
GRSM_055-O-20.5-0-20160719-GEN-DNA1,neon
GRSM_059-O-2.5-37-20160719-GEN-DNA1,neon
GRSM_058-O-7-25-20160719-GEN-DNA1,neon
GRSM_003-O-0-0.5-20160720-GEN-DNA1,neon
GRSM_007-O-3-6-20160720-GEN-DNA1,neon
GRSM_001-O-35-38.5-20160719-GEN-DNA1,neon
GRSM_007-O-21-0-20160720-GEN-DNA1,neon
GRSM_007-O-26-38-20160720-GEN-DNA1,neon
GRSM_058-O-23-4-20160719-GEN-DNA1,neon
GRSM_003-O-31-24.5-20160720-GEN-DNA1,neon
GRSM_060-O-5-33-20160719-GEN-DNA1,neon
GRSM_016-O-38.5-20-20160718-GEN-DNA1,neon
GRSM_060-O-39-35-20160719-GEN-DNA1,neon
GRSM_059-O-13-5-20160719-GEN-DNA1,neon
GRSM_058-O-0-7.5-20160719-GEN-DNA1,neon
GRSM_055-O-30.5-29-20160719-GEN-DNA1,neon
GRSM_016-O-0-12-20160718-GEN-DNA1,neon
GRSM_055-O-12-31-20160719-GEN-DNA1,neon
GRSM_001-O-18.5-36-20160719-GEN-DNA1,neon
GRSM_006-O-9.5-3-20160719-GEN-DNA1,neon
GRSM_016-O-0.5-24.5-20160718-GEN-DNA1,neon
GRSM_006-O-1-25-20160719-GEN-DNA1,neon
GRSM_002-O-15-34-20160718-GEN-DNA1,neon
GRSM_006-O-8-3-20161025-GEN-DNA1,neon
GRSM_059-O-20-7-20160719-GEN-DNA1,neon
GRSM_002-O-35-34.5-20160718-GEN-DNA1,neon
GRSM_060-O-15-30.5-20161024-GEN-DNA1,neon
GRSM_016-O-11.5-7-20161025-GEN-DNA1,neon
GRSM_001-O-1.5-20-20161025-GEN-DNA1,neon
GRSM_003-O-6.5-35-20161024-GEN-DNA1,neon
GRSM_016-O-12-37.5-20161025-GEN-DNA1,neon
GRSM_060-O-25.5-32.5-20161024-GEN-DNA1,neon
GRSM_007-O-7.5-6.5-20161026-GEN-DNA1,neon
GRSM_003-O-27.5-31-20161024-GEN-DNA1,neon
GRSM_003-O-18.5-9.5-20161024-GEN-DNA1,neon
GRSM_016-O-22-39.5-20161025-GEN-DNA1,neon
GRSM_002-O-6.5-28-20161025-GEN-DNA1,neon
GRSM_055-O-38.5-8.5-20161024-GEN-DNA1,neon
GRSM_007-O-32-35.5-20161026-GEN-DNA1,neon
GRSM_001-O-34-14-20161025-GEN-DNA1,neon
GRSM_001-O-28.5-31.5-20161025-GEN-DNA1,neon
GRSM_006-O-28.5-31-20161025-GEN-DNA1,neon
GRSM_002-O-2-18-20161025-GEN-DNA1,neon
GRSM_055-O-16-31.5-20161024-GEN-DNA1,neon
GRSM_055-O-31-20-20161024-GEN-DNA1,neon
GRSM_060-O-17.5-1-20161024-GEN-DNA1,neon
GRSM_007-O-28.5-0.5-20161026-GEN-DNA1,neon
GRSM_002-O-34-39.5-20161025-GEN-DNA1,neon
GRSM_006-O-33.5-31-20170424-GEN-DNA1,neon
GRSM_059-O-14-35.5-20170425-GEN-DNA1,neon
GRSM_006-O-14.5-31.5-20161025-GEN-DNA1,neon
GRSM_016-O-34-34.5-20170424-GEN-DNA1,neon
GRSM_002-O-33.5-9.5-20170424-GEN-DNA1,neon
GRSM_060-O-16-7-20170425-GEN-DNA1,neon
GRSM_001-O-29.5-34.5-20170425-GEN-DNA1,neon
GRSM_055-O-24.5-6.5-20170425-GEN-DNA1,neon
GRSM_007-O-22.5-7-20170426-GEN-DNA1,neon
GRSM_059-O-36.5-14-20170425-GEN-DNA1,neon
GRSM_006-O-8-36-20170424-GEN-DNA1,neon
GRSM_003-O-28.5-38-20170425-GEN-DNA1,neon
GRSM_058-O-3.5-28-20170425-GEN-DNA1,neon
GRSM_003-O-10.5-30.5-20170425-GEN-DNA1,neon
GRSM_060-O-26.5-38-20170425-GEN-DNA1,neon
GRSM_002-O-8-17-20170424-GEN-DNA1,neon
GRSM_059-O-3-18-20170425-GEN-DNA1,neon
GRSM_006-O-9.5-3-20170424-GEN-DNA1,neon
GRSM_001-O-25.5-2.5-20170425-GEN-DNA1,neon
GRSM_055-O-36.5-29-20170425-GEN-DNA1,neon
GRSM_058-O-6.5-11-20170425-GEN-DNA1,neon
GRSM_016-O-15.5-31.5-20170424-GEN-DNA1,neon
GRSM_058-O-28-0.5-20170425-GEN-DNA1,neon
GRSM_002-O-4.5-31-20170424-GEN-DNA1,neon
GRSM_060-O-14-35-20170425-GEN-DNA1,neon
GRSM_001-O-16-32-20170425-GEN-DNA1,neon
GRSM_007-O-24-38.5-20170426-GEN-DNA1,neon
GRSM_003-O-16.5-1-20170425-GEN-DNA1,neon
GRSM_016-O-1.5-9.5-20170424-GEN-DNA1,neon
GRSM_001-O-37.5-26-20170717-GEN-DNA1,neon
GRSM_055-O-3-34-20170425-GEN-DNA1,neon
GRSM_059-O-13.5-5.5-20170718-GEN-DNA1,neon
GRSM_055-O-9-0-20170718-GEN-DNA1,neon
GRSM_007-O-0-0-20170426-GEN-DNA1,neon
GRSM_001-O-2-4.5-20170717-GEN-DNA1,neon
GRSM_016-O-37-21-20170717-GEN-DNA1,neon
GRSM_058-O-8.5-14.5-20170718-GEN-DNA1,neon
GRSM_002-O-18.5-6-20170717-GEN-DNA1,neon
GRSM_016-O-7.5-24-20170717-GEN-DNA1,neon
GRSM_006-O-30.5-30-20170717-GEN-DNA1,neon
GRSM_006-O-7.5-38.5-20170717-GEN-DNA1,neon
GRSM_059-O-12.5-35.5-20170718-GEN-DNA1,neon
GRSM_003-O-35.5-3.5-20170718-GEN-DNA1,neon
GRSM_058-O-32.5-13-20170718-GEN-DNA1,neon
GRSM_055-O-5-20-20170718-GEN-DNA1,neon
GRSM_016-O-12.5-0.5-20170717-GEN-DNA1,neon
GRSM_058-O-18-34.5-20170718-GEN-DNA1,neon
GRSM_003-O-20-31-20170718-GEN-DNA1,neon
GRSM_060-O-5-37-20170718-GEN-DNA1,neon
GRSM_007-O-20.5-36.5-20170719-GEN-DNA1,neon
GRSM_007-O-5.5-4-20170719-GEN-DNA1,neon
GRSM_007-M-38-3-20170719-GEN-DNA1,neon
GRSM_003-O-2.5-31.5-20170718-GEN-DNA1,neon
GRSM_060-O-31.5-12.5-20170718-GEN-DNA1,neon
GRSM_001-O-20.5-4.5-20170717-GEN-DNA1,neon
GRSM_002-O-38-13.5-20170717-GEN-DNA1,neon
GRSM_059-O-37-24-20170718-GEN-DNA1,neon
GRSM_060-O-32.5-32.5-20170718-GEN-DNA1,neon
GRSM_055-O-21-32.5-20170718-GEN-DNA1,neon
GRSM_006-O-36.5-26.5-20171020-GEN-DNA1,neon
GRSM_002-O-19.5-34-20171020-GEN-DNA1,neon
GRSM_002-O-9-38-20170717-GEN-DNA1,neon
GRSM_059-O-12-31-20171019-GEN-DNA1,neon
GRSM_006-O-29-0-20170717-GEN-DNA1,neon
GRSM_055-O-26.5-8-20171019-GEN-DNA1,neon
GRSM_003-O-15.5-3.5-20171020-GEN-DNA1,neon
GRSM_058-O-14.5-30-20171019-GEN-DNA1,neon
GRSM_003-O-27-34.5-20171020-GEN-DNA1,neon
GRSM_001-O-4.5-34-20171018-GEN-DNA1,neon
GRSM_001-O-34-27.5-20171018-GEN-DNA1,neon
GRSM_006-O-24.5-1-20171020-GEN-DNA1,neon
GRSM_002-O-38.5-2-20171020-GEN-DNA1,neon
GRSM_055-O-1.5-4.5-20171019-GEN-DNA1,neon
GRSM_007-O-3-18-20171018-GEN-DNA1,neon
GRSM_002-O-5-0.5-20171020-GEN-DNA1,neon
GRSM_058-O-26-2-20171019-GEN-DNA1,neon
GRSM_016-O-19-38-20171018-GEN-DNA1,neon
GRSM_060-O-8-26-20171019-GEN-DNA1,neon
GRSM_060-O-8.5-17-20171019-GEN-DNA1,neon
GRSM_003-O-32-19.5-20171020-GEN-DNA1,neon
GRSM_007-O-32.5-18.5-20171018-GEN-DNA1,neon
GRSM_059-O-3-17-20171019-GEN-DNA1,neon
GRSM_058-O-15.5-8-20171019-GEN-DNA1,neon
GRSM_059-O-30-11.5-20171019-GEN-DNA1,neon
GRSM_055-O-28.5-32-20171019-GEN-DNA1,neon
GUAN_042-M-36-24.5-20160711-GEN-DNA2,neon
GRSM_007-O-8.5-32-20171018-GEN-DNA1,neon
GRSM_016-O-35-19-20171018-GEN-DNA1,neon
GRSM_060-O-28.5-4-20171019-GEN-DNA1,neon
GRSM_006-O-0.5-23.5-20171020-GEN-DNA1,neon
GRSM_001-O-39-1.5-20171018-GEN-DNA1,neon
GUAN_007-M-6-8-20160712-GEN-DNA2,neon
GUAN_001-M-36-28.5-20170228-GEN-DNA1,neon
GUAN_048-M-23-4-20160711-GEN-DNA1,neon
GUAN_001-M-0-28.5-20170228-GEN-DNA1,neon
GUAN_001-M-8-5.5-20170228-GEN-DNA1,neon
GUAN_002-M-32.5-31-20170228-GEN-DNA1,neon
GUAN_002-M-14-36-20170228-GEN-DNA1,neon
GUAN_004-M-0-1.5-20170228-GEN-DNA1,neon
GUAN_004-M-20.5-30.5-20170228-GEN-DNA1,neon
GUAN_002-M-15.5-2-20170228-GEN-DNA1,neon
GUAN_043-M-24.5-4.5-20170302-GEN-DNA1,neon
GUAN_007-M-27-9-20170301-GEN-DNA1,neon
GUAN_048-M-0.5-11.5-20170302-GEN-DNA1,neon
GUAN_048-M-30-33-20170302-GEN-DNA1,neon
GUAN_049-M-34-27-20170303-GEN-DNA1,neon
GUAN_043-M-37-23.5-20170302-GEN-DNA1,neon
GUAN_042-M-2.5-15.5-20170302-GEN-DNA1,neon
GUAN_007-M-14.5-30-20170301-GEN-DNA1,neon
GUAN_049-M-10.5-2.5-20170303-GEN-DNA1,neon
GUAN_042-M-32.5-17-20170302-GEN-DNA1,neon
GUAN_003-M-38-32.5-20170301-GEN-DNA1,neon
GUAN_003-M-8-5-20170301-GEN-DNA1,neon
GUAN_043-M-2.5-10-20170302-GEN-DNA1,neon
GUAN_006-M-30.5-31-20170303-GEN-DNA1,neon
GUAN_003-M-21-4-20170301-GEN-DNA1,neon
GUAN_007-M-31-1-20170718-GEN-DNA1,neon
GUAN_006-M-8-27.5-20170303-GEN-DNA1,neon
GUAN_048-M-37.5-15.5-20170302-GEN-DNA1,neon
GUAN_006-M-36-6-20170303-GEN-DNA1,neon
GUAN_003-M-11-34.5-20170718-GEN-DNA1,neon
GUAN_006-M-2-36-20170720-GEN-DNA1,neon
GUAN_004-M-37.5-1-20170717-GEN-DNA1,neon
GUAN_042-M-17-33-20170717-GEN-DNA1,neon
GUAN_048-M-31-36.5-20170719-GEN-DNA1,neon
GUAN_001-M-16.5-31-20170718-GEN-DNA1,neon
GUAN_001-M-4.5-14-20170718-GEN-DNA1,neon
GUAN_004-M-24.5-35-20170717-GEN-DNA1,neon
GUAN_002-M-33-10-20170717-GEN-DNA1,neon
GUAN_049-M-2.5-30-20170719-GEN-DNA1,neon
GUAN_006-M-39-5.5-20170720-GEN-DNA1,neon
GUAN_043-M-18.5-3.5-20170719-GEN-DNA1,neon
GUAN_042-M-1.5-18-20170717-GEN-DNA1,neon
GUAN_007-M-3.5-18.5-20170718-GEN-DNA1,neon
GUAN_002-M-7-37.5-20170717-GEN-DNA1,neon
GUAN_003-M-39.5-2-20170718-GEN-DNA1,neon
GUAN_043-M-31-3-20170719-GEN-DNA1,neon
GUAN_004-M-14.5-6.5-20170717-GEN-DNA1,neon
GUAN_007-M-8.5-27.5-20170718-GEN-DNA1,neon
GUAN_049-M-32-19-20170719-GEN-DNA1,neon
GUAN_042-M-27.5-35.5-20170717-GEN-DNA1,neon
GUAN_002-M-0.5-5.5-20170717-GEN-DNA1,neon
GUAN_006-M-17-6.5-20170720-GEN-DNA1,neon
GUAN_001-M-28.5-37.5-20170718-GEN-DNA1,neon
GUAN_043-M-33.5-30.5-20170719-GEN-DNA1,neon
GUAN_007-M-17-31-20171114-GEN-DNA1,neon
GUAN_042-M-37.5-26.5-20171108-GEN-DNA1,neon
GUAN_004-M-34-20.5-20171109-GEN-DNA1,neon
GUAN_048-M-9.5-11-20171107-GEN-DNA1,neon
GUAN_003-M-34.5-31-20171114-GEN-DNA1,neon
GUAN_049-M-21.5-1.5-20171107-GEN-DNA1,neon
GUAN_049-M-26-37-20171107-GEN-DNA1,neon
GUAN_001-M-20.5-38.5-20171108-GEN-DNA1,neon
GUAN_004-M-32.5-14-20171109-GEN-DNA1,neon
GUAN_043-M-8-27.5-20171110-GEN-DNA1,neon
GUAN_042-M-14-2-20171108-GEN-DNA1,neon
GUAN_006-M-2.5-19.5-20171109-GEN-DNA1,neon
GUAN_048-M-26.5-32-20171107-GEN-DNA1,neon
GUAN_003-M-36.5-11-20171114-GEN-DNA1,neon
GUAN_006-M-34-13-20171109-GEN-DNA1,neon
GUAN_049-M-6-4.5-20171107-GEN-DNA1,neon
GUAN_042-M-7.5-36.5-20171108-GEN-DNA1,neon
GUAN_001-M-17-3-20171108-GEN-DNA1,neon
GUAN_043-M-25-6-20171110-GEN-DNA1,neon
GUAN_006-M-39-23.5-20171109-GEN-DNA1,neon
GUAN_001-M-13.5-37.5-20171108-GEN-DNA1,neon
GUAN_048-M-19.5-33.5-20171107-GEN-DNA1,neon
GUAN_003-M-9.5-35.5-20171114-GEN-DNA1,neon
GUAN_002-M-4-17.5-20171110-GEN-DNA1,neon
GUAN_004-M-27.5-30.5-20171219-GEN-DNA1,neon
GUAN_004-M-25-6-20171219-GEN-DNA1,neon
GUAN_001-M-22.5-39.5-20171220-GEN-DNA1,neon
GUAN_001-M-9-10-20171220-GEN-DNA1,neon
GUAN_001-M-0.5-20.5-20171220-GEN-DNA1,neon
GUAN_002-M-8.5-39-20171219-GEN-DNA1,neon
GUAN_006-M-33-1.5-20171220-GEN-DNA1,neon
GUAN_042-M-9-6-20171218-GEN-DNA1,neon
GUAN_002-M-5.5-13-20171219-GEN-DNA1,neon
GUAN_004-M-17-8-20171219-GEN-DNA1,neon
GUAN_003-M-3-7.5-20171220-GEN-DNA1,neon
GUAN_007-M-39-18-20171219-GEN-DNA1,neon
GUAN_043-M-21-38.5-20171220-GEN-DNA1,neon
GUAN_043-M-6.5-0-20171220-GEN-DNA1,neon
GUAN_048-M-3.5-14-20171218-GEN-DNA1,neon
GUAN_003-M-36.5-3.5-20171220-GEN-DNA1,neon
GUAN_003-M-27.5-32-20171220-GEN-DNA1,neon
GUAN_043-M-0.5-24-20171220-GEN-DNA1,neon
GUAN_042-M-39-37.5-20171218-GEN-DNA1,neon
GUAN_048-M-21-8-20171218-GEN-DNA1,neon
GUAN_006-M-9-39.5-20171220-GEN-DNA1,neon
GUAN_049-M-30-37.5-20171218-GEN-DNA1,neon
GUAN_048-M-31.5-22-20171218-GEN-DNA1,neon
GUAN_006-M-36.5-36.5-20171220-GEN-DNA1,neon
GUAN_049-M-1.5-26-20171218-GEN-DNA1,neon
GUAN_042-M-19-5.5-20180704-GEN-DNA1,neon
GUAN_001-M-25.5-36.5-20180703-GEN-DNA1,neon
GUAN_043-M-17.5-39.5-20180705-GEN-DNA1,neon
GUAN_001-M-12.5-34-20180703-GEN-DNA1,neon
GUAN_007-M-27-31-20180702-GEN-DNA1,neon
GUAN_003-M-19-32-20180703-GEN-DNA1,neon
GUAN_042-M-37.5-33.5-20180704-GEN-DNA1,neon
GUAN_004-M-24-36.5-20180703-GEN-DNA1,neon
GUAN_006-M-34.5-39.5-20180705-GEN-DNA1,neon
GUAN_048-M-33-0-20180704-GEN-DNA1,neon
GUAN_006-M-6-30-20180705-GEN-DNA1,neon
GUAN_002-M-7.5-5-20180702-GEN-DNA1,neon
GUAN_002-M-32.5-18-20180702-GEN-DNA1,neon
GUAN_006-M-3.5-6-20180705-GEN-DNA1,neon
GUAN_048-M-34-23.5-20180704-GEN-DNA1,neon
GUAN_049-M-3.5-1-20180704-GEN-DNA1,neon
GUAN_043-M-27-31.5-20180705-GEN-DNA1,neon
GUAN_049-M-23-1.5-20180704-GEN-DNA1,neon
GUAN_007-M-20-8.5-20180702-GEN-DNA1,neon
GUAN_042-M-28.5-0-20180704-GEN-DNA1,neon
GUAN_043-M-14-0.5-20180705-GEN-DNA1,neon
GUAN_003-M-0.5-13-20180703-GEN-DNA1,neon
GUAN_001-M-7.5-17.5-20180703-GEN-DNA1,neon
GUAN_007-M-19.5-0-20180702-GEN-DNA1,neon
GUAN_002-M-15.5-39.5-20180702-GEN-DNA1,neon
GUAN_004-M-30-3.5-20180703-GEN-DNA1,neon
GUAN_004-M-8-16-20180703-GEN-DNA1,neon
GUAN_049-M-1-29-20180704-GEN-DNA1,neon
GUAN_043-M-37-3-20180927-GEN-DNA1,neon
GUAN_003-M-31.5-37-20180703-GEN-DNA1,neon
GUAN_002-M-3.5-32-20180924-GEN-DNA1,neon
GUAN_001-M-2.5-6-20180924-GEN-DNA1,neon
GUAN_001-M-7-21-20180924-GEN-DNA1,neon
GUAN_007-M-8.5-17-20180925-GEN-DNA1,neon
GUAN_049-M-23.5-4-20180926-GEN-DNA1,neon
GUAN_004-M-15.5-3.5-20180925-GEN-DNA1,neon
GUAN_048-M-5.5-30.5-20180926-GEN-DNA1,neon
GUAN_006-M-24.5-5.5-20180927-GEN-DNA1,neon
GUAN_006-M-0.5-28-20180927-GEN-DNA1,neon
GUAN_042-M-34-7-20180926-GEN-DNA1,neon
GUAN_042-M-1-3-20180926-GEN-DNA1,neon
GUAN_049-M-6.5-34-20180926-GEN-DNA1,neon
GUAN_002-M-38-12.5-20180924-GEN-DNA1,neon
GUAN_048-M-6.5-18-20180926-GEN-DNA1,neon
GUAN_007-M-28-2.5-20180925-GEN-DNA1,neon
GUAN_007-M-24.5-34.5-20180925-GEN-DNA1,neon
GUAN_003-M-21.5-8-20180925-GEN-DNA1,neon
GUAN_003-M-5.5-29-20180925-GEN-DNA1,neon
GUAN_049-M-30-30-20180926-GEN-DNA1,neon
GUAN_043-M-13-36-20180927-GEN-DNA1,neon
GUAN_004-M-31-29.5-20180925-GEN-DNA1,neon
GUAN_043-M-9.5-17-20180927-GEN-DNA1,neon
GUAN_006-M-26-38.5-20180927-GEN-DNA1,neon
GUAN_002-M-5-13-20180924-GEN-DNA1,neon
GUAN_004-M-33-18-20180925-GEN-DNA1,neon
GUAN_042-M-1.5-20-20180926-GEN-DNA1,neon
GUAN_001-M-35-28.5-20180924-GEN-DNA1,neon
HARV_016-O-33-4-20140611-GEN-DNA1,neon
HARV_035-O-2-27-20140716-GEN-DNA1,neon
GUAN_048-M-35.5-10.5-20180926-GEN-DNA1,neon
HARV_001-O-15.5-37-20160308-GEN-DNA1,neon
HARV_013-O-36.5-34.5-20160308-GEN-DNA3,neon
HARV_013-O-2.5-21-20160308-GEN-DNA3,neon
HARV_013-O-6-6-20160308-GEN-DNA3,neon
HARV_035-O-30-1-20160309-GEN-DNA1,neon
HARV_002-O-16.5-36.5-20160309-GEN-DNA1,neon
HARV_033-O-0-11-20160309-GEN-DNA3,neon
HARV_033-O-26.5-1-20160309-GEN-DNA3,neon
HARV_035-O-30-26-20160309-GEN-DNA1,neon
HARV_004-O-16.5-5-20160308-GEN-DNA1,neon
HARV_010-O-22-35.5-20160308-GEN-DNA1,neon
HARV_010-O-11.5-2-20160308-GEN-DNA1,neon
HARV_037-O-2-26.5-20160309-GEN-DNA3,neon
HARV_002-O-34.5-13.5-20160309-GEN-DNA1,neon
HARV_034-O-6-8-20160310-GEN-DNA1,neon
HARV_020-O-34.5-7.5-20160308-GEN-DNA3,neon
HARV_004-O-33-29.5-20160308-GEN-DNA1,neon
HARV_001-O-32.5-36.5-20160308-GEN-DNA1,neon
HARV_020-O-30.5-28.5-20160308-GEN-DNA3,neon
HARV_002-O-1-4.5-20160309-GEN-DNA1,neon
HARV_034-O-34.5-6.5-20160310-GEN-DNA3,neon
HARV_010-O-22.5-3.5-20160308-GEN-DNA1,neon
HARV_035-O-6.5-7.5-20160314-GEN-DNA3,neon
HARV_020-O-14.5-32.5-20160308-GEN-DNA3,neon
HARV_034-O-2.5-34.5-20160310-GEN-DNA1,neon
HARV_037-O-25-34-20160309-GEN-DNA1,neon
HARV_001-O-31-8-20160308-GEN-DNA1,neon
HARV_004-O-9.5-33-20160803-GEN-DNA1,neon
HARV_010-O-7-6-20160803-GEN-DNA3,neon
HARV_033-O-31-8-20160802-GEN-DNA3,neon
HARV_001-O-2.5-18-20160803-GEN-DNA1,neon
HARV_037-O-5.5-16.5-20160309-GEN-DNA3,neon
HARV_020-O-35.5-7.5-20160809-GEN-DNA1,neon
HARV_037-O-28.5-1-20160802-GEN-DNA3,neon
HARV_034-O-36.5-37.5-20160802-GEN-DNA3,neon
HARV_035-O-2-36.5-20160802-GEN-DNA3,neon
HARV_001-O-30.5-37.5-20160803-GEN-DNA1,neon
HARV_004-O-24.5-1-20160803-GEN-DNA1,neon
HARV_020-O-31-27-20160811-GEN-DNA3,neon
HARV_035-O-30-35-20160802-GEN-DNA1,neon
HARV_013-O-5-30.5-20160803-GEN-DNA3,neon
HARV_020-O-17-31-20160811-GEN-DNA3,neon
HARV_033-O-19.5-36.5-20160802-GEN-DNA3,neon
HARV_013-O-23.5-38-20160803-GEN-DNA3,neon
HARV_034-O-38-2.5-20160802-GEN-DNA1,neon
HARV_010-O-32.5-29.5-20160803-GEN-DNA1,neon
HARV_033-O-21.5-37.5-20160802-GEN-DNA3,neon
HARV_001-O-38.5-1-20160803-GEN-DNA1,neon
HARV_037-O-25.5-38.5-20160802-GEN-DNA3,neon
HARV_034-O-18-8-20160802-GEN-DNA3,neon
HARV_002-O-19.5-39-20160809-GEN-DNA1,neon
HARV_002-O-39-7-20160809-GEN-DNA1,neon
HARV_010-O-28-6-20160803-GEN-DNA1,neon
HARV_004-O-8.5-14-20160803-GEN-DNA1,neon
HARV_013-O-1.5-8.5-20160803-GEN-DNA3,neon
HARV_002-O-1.5-7-20160809-GEN-DNA1,neon
HARV_034-O-2.5-15.5-20161205-GEN-DNA1,neon
HARV_033-O-33-5-20161205-GEN-DNA1,neon
HARV_010-O-4-5.5-20161205-GEN-DNA1,neon
HARV_037-O-12.5-5.5-20161205-GEN-DNA1,neon
HARV_013-O-31-32.5-20161205-GEN-DNA1,neon
HARV_035-O-34.5-37-20161205-GEN-DNA1,neon
HARV_013-O-10.5-4-20161205-GEN-DNA1,neon
HARV_033-O-16.5-31-20161205-GEN-DNA1,neon
HARV_010-O-22-3-20161205-GEN-DNA1,neon
HARV_035-O-16.5-39.5-20161205-GEN-DNA1,neon
HARV_004-O-9-24.5-20161205-GEN-DNA1,neon
HARV_034-O-27.5-0.5-20161205-GEN-DNA1,neon
HARV_033-O-22-32.5-20161205-GEN-DNA1,neon
HARV_020-O-32-8.5-20161206-GEN-DNA1,neon
HARV_001-O-34-12-20161205-GEN-DNA1,neon
HARV_020-O-6-4-20161206-GEN-DNA1,neon
HARV_020-O-26-35.5-20161206-GEN-DNA1,neon
HARV_004-O-31-26-20161205-GEN-DNA1,neon
HARV_013-O-20-0-20161205-GEN-DNA1,neon
HARV_035-O-9-5.5-20161205-GEN-DNA1,neon
HARV_037-O-36-14.5-20161205-GEN-DNA1,neon
HARV_002-O-26-37-20161206-GEN-DNA1,neon
HARV_002-O-15-38-20161206-GEN-DNA1,neon
HARV_001-O-1-26-20161205-GEN-DNA1,neon
HARV_010-O-3-24-20161205-GEN-DNA1,neon
HARV_004-O-27.5-9.5-20161205-GEN-DNA1,neon
HARV_002-O-1.5-7-20161206-GEN-DNA1,neon
HARV_034-O-8-37-20161205-GEN-DNA1,neon
HARV_037-O-7.5-25-20161205-GEN-DNA1,neon
HARV_001-O-23-31-20161205-GEN-DNA1,neon
HARV_033-O-6-14-20170424-GEN-DNA1,neon
HARV_013-O-35.5-11.5-20170426-GEN-DNA1,neon
HARV_001-O-7.5-7-20170425-GEN-DNA2,neon
HARV_035-O-5.5-21-20170424-GEN-DNA1,neon
HARV_033-O-33.5-20.5-20170424-GEN-DNA1,neon
HARV_034-O-9-33-20170425-GEN-DNA1,neon
HARV_004-O-19-36.5-20170426-GEN-DNA1,neon
HARV_037-O-39.5-6-20170425-GEN-DNA1,neon
HARV_002-O-8-13.5-20170426-GEN-DNA1,neon
HARV_013-O-2.5-24.5-20170426-GEN-DNA1,neon
HARV_020-O-13-39-20170425-GEN-DNA1,neon
HARV_033-O-36.5-3-20170424-GEN-DNA1,neon
HARV_002-O-0-30-20170426-GEN-DNA1,neon
HARV_034-O-38.5-7-20170425-GEN-DNA1,neon
HARV_010-O-14-30.5-20170425-GEN-DNA1,neon
HARV_037-O-31-20-20170425-GEN-DNA1,neon
HARV_004-O-33-27.5-20170426-GEN-DNA1,neon
HARV_020-O-30-6.5-20170425-GEN-DNA1,neon
HARV_004-O-8-7.5-20170426-GEN-DNA1,neon
